long,lat,group,order,region,subregion
-70.69960785,-25.86113358,417,28562,Chile,NA
-70.71372223,-25.78417969,417,28563,Chile,NA
-70.63301086,-25.54560661,417,28564,Chile,NA
-70.578125,-25.48749924,417,28565,Chile,NA
-70.48950195,-25.37646484,417,28566,Chile,NA
-70.45220184,-25.25185394,417,28567,Chile,NA
-70.44536591,-25.17265511,417,28568,Chile,NA
-70.55863953,-24.77851677,417,28569,Chile,NA
-70.57411957,-24.64433479,417,28570,Chile,NA
-70.5464325,-24.33164024,417,28571,Chile,NA
-70.5074234,-24.12968636,417,28572,Chile,NA
-70.52007294,-23.96855354,417,28573,Chile,NA
-70.5074234,-23.88574219,417,28574,Chile,NA
-70.48779297,-23.78173828,417,28575,Chile,NA
-70.40995789,-23.65556526,417,28576,Chile,NA
-70.39233398,-23.56591797,417,28577,Chile,NA
-70.41962433,-23.52851677,417,28578,Chile,NA
-70.51196289,-23.48281097,417,28579,Chile,NA
-70.58813477,-23.36835861,417,28580,Chile,NA
-70.5933609,-23.25546837,417,28581,Chile,NA
-70.56884766,-23.17333984,417,28582,Chile,NA
-70.56318665,-23.05703163,417,28583,Chile,NA
-70.44966125,-23.03417969,417,28584,Chile,NA
-70.38916016,-22.96962929,417,28585,Chile,NA
-70.33168793,-22.84863281,417,28586,Chile,NA
-70.25952148,-22.55605507,417,28587,Chile,NA
-70.22851563,-22.19316483,417,28588,Chile,NA
-70.18544769,-21.97460938,417,28589,Chile,NA
-70.1550827,-21.86660194,417,28590,Chile,NA
-70.12958527,-21.64082146,417,28591,Chile,NA
-70.0875473,-21.49306679,417,28592,Chile,NA
-70.08003235,-21.35683441,417,28593,Chile,NA
-70.08837891,-21.25322342,417,28594,Chile,NA
-70.19702148,-20.72539139,417,28595,Chile,NA
-70.19364929,-20.53144455,417,28596,Chile,NA
-70.14746094,-20.22978592,417,28597,Chile,NA
-70.14814758,-19.80507851,417,28598,Chile,NA
-70.15742493,-19.70585823,417,28599,Chile,NA
-70.19834137,-19.61298943,417,28600,Chile,NA
-70.21040344,-19.48691368,417,28601,Chile,NA
-70.27577972,-19.26757813,417,28602,Chile,NA
-70.33486176,-18.82753944,417,28603,Chile,NA
-70.33608246,-18.59521484,417,28604,Chile,NA
-70.36162567,-18.39804649,417,28605,Chile,NA
-70.41825867,-18.34560585,417,28606,Chile,NA
-70.37748718,-18.33359337,417,28607,Chile,NA
-70.28227997,-18.32538986,417,28608,Chile,NA
-70.18378448,-18.32519341,417,28609,Chile,NA
-70.05908203,-18.28349686,417,28610,Chile,NA
-69.92636871,-18.20605469,417,28611,Chile,NA
-69.83969879,-18.09345818,417,28612,Chile,NA
-69.80258942,-17.99023438,417,28613,Chile,NA
-69.80244446,-17.89999962,417,28614,Chile,NA
-69.84150696,-17.78515434,417,28615,Chile,NA
-69.85209656,-17.70380974,417,28616,Chile,NA
-69.80610657,-17.66494179,417,28617,Chile,NA
-69.68476868,-17.64980507,417,28618,Chile,NA
-69.58642578,-17.57324219,417,28619,Chile,NA
-69.51094055,-17.50605583,417,28620,Chile,NA
-69.49501801,-17.61953163,417,28621,Chile,NA
-69.35800934,-17.77167892,417,28622,Chile,NA
-69.31338501,-17.94316483,417,28623,Chile,NA
-69.28232574,-17.96484375,417,28624,Chile,NA
-69.09394836,-18.05048752,417,28625,Chile,NA
-69.09043121,-18.07070351,417,28626,Chile,NA
-69.11806488,-18.10273552,417,28627,Chile,NA
-69.14546204,-18.14404297,417,28628,Chile,NA
-69.12637329,-18.20244026,417,28629,Chile,NA
-69.09228516,-18.28242111,417,28630,Chile,NA
-69.08095551,-18.35663986,417,28631,Chile,NA
-69.06015778,-18.43300629,417,28632,Chile,NA
-69.03939819,-18.55009651,417,28633,Chile,NA
-69.02680969,-18.65625,417,28634,Chile,NA
-68.97885895,-18.81298828,417,28635,Chile,NA
-68.96909332,-18.90966988,417,28636,Chile,NA
-68.96831512,-18.96796799,417,28637,Chile,NA
-68.93100739,-19.02519417,417,28638,Chile,NA
-68.85795593,-19.0933609,417,28639,Chile,NA
-68.75908661,-19.16220665,417,28640,Chile,NA
-68.68066406,-19.24238205,417,28641,Chile,NA
-68.62055206,-19.29667854,417,28642,Chile,NA
-68.54785156,-19.34111404,417,28643,Chile,NA
-68.49198914,-19.38193321,417,28644,Chile,NA
-68.47016907,-19.4099617,417,28645,Chile,NA
-68.46289063,-19.43281174,417,28646,Chile,NA
-68.48700714,-19.45439529,417,28647,Chile,NA
-68.57528687,-19.56015587,417,28648,Chile,NA
-68.69828796,-19.72109413,417,28649,Chile,NA
-68.69618988,-19.74072266,417,28650,Chile,NA
-68.57826996,-19.85654259,417,28651,Chile,NA
-68.55937958,-19.90234375,417,28652,Chile,NA
-68.56069183,-19.96709061,417,28653,Chile,NA
-68.60019684,-20.04492188,417,28654,Chile,NA
-68.72748566,-20.06962776,417,28655,Chile,NA
-68.7558136,-20.09082031,417,28656,Chile,NA
-68.75932312,-20.1155262,417,28657,Chile,NA
-68.73002625,-20.14843559,417,28658,Chile,NA
-68.73457336,-20.22519493,417,28659,Chile,NA
-68.68857574,-20.31005669,417,28660,Chile,NA
-68.71230316,-20.33896446,417,28661,Chile,NA
-68.75922394,-20.37802696,417,28662,Chile,NA
-68.76054382,-20.41621017,417,28663,Chile,NA
-68.74516296,-20.45859337,417,28664,Chile,NA
-68.69580078,-20.49296761,417,28665,Chile,NA
-68.49984741,-20.61201096,417,28666,Chile,NA
-68.48432922,-20.62841797,417,28667,Chile,NA
-68.48739624,-20.64072227,417,28668,Chile,NA
-68.56317902,-20.72011757,417,28669,Chile,NA
-68.57104492,-20.76914024,417,28670,Chile,NA
-68.56894684,-20.84980392,417,28671,Chile,NA
-68.55825043,-20.90195274,417,28672,Chile,NA
-68.53383636,-20.92363167,417,28673,Chile,NA
-68.43549347,-20.94824219,417,28674,Chile,NA
-68.31386566,-21.12968636,417,28675,Chile,NA
-68.19702148,-21.30029297,417,28676,Chile,NA
-68.19853973,-21.44726563,417,28677,Chile,NA
-68.18642426,-21.61855507,417,28678,Chile,NA
-68.1121521,-21.75302696,417,28679,Chile,NA
-68.10180664,-21.86064339,417,28680,Chile,NA
-68.07675171,-21.98281097,417,28681,Chile,NA
-67.98838043,-22.05712891,417,28682,Chile,NA
-67.95391083,-22.20400429,417,28683,Chile,NA
-67.94491577,-22.28222656,417,28684,Chile,NA
-67.95038605,-22.33369064,417,28685,Chile,NA
-67.88173676,-22.49336052,417,28686,Chile,NA
-67.87372589,-22.63056564,417,28687,Chile,NA
-67.88999176,-22.72920036,417,28688,Chile,NA
-67.88916016,-22.78417969,417,28689,Chile,NA
-67.87944794,-22.82294846,417,28690,Chile,NA
-67.82050323,-22.85771561,417,28691,Chile,NA
-67.79443359,-22.87949371,417,28692,Chile,NA
-67.70732117,-22.88916016,417,28693,Chile,NA
-67.57993317,-22.89169884,417,28694,Chile,NA
-67.36225891,-22.85517502,417,28695,Chile,NA
-67.19487762,-22.82168007,417,28696,Chile,NA
-78.11371613,2.541748047,437,32966,Colombia,1
-78.14082336,2.519677401,437,32967,Colombia,1
-78.19247437,2.559277534,437,32968,Colombia,1
-78.2101059,2.609179974,437,32969,Colombia,1
-78.17842102,2.646337986,437,32970,Colombia,1
-78.13764191,2.634179831,437,32971,Colombia,1
-78.11914063,2.603613138,437,32972,Colombia,1
-78.11371613,2.541748047,437,32973,Colombia,1
-71.31972504,11.86191463,438,32975,Colombia,NA
-71.35556793,11.84975624,438,32976,Colombia,NA
-71.40019226,11.82353592,438,32977,Colombia,NA
-71.53607941,11.77407265,438,32978,Colombia,NA
-71.71948242,11.72685623,438,32979,Colombia,NA
-71.95810699,11.66640663,438,32980,Colombia,NA
-72.01230621,11.60195351,438,32981,Colombia,NA
-72.24848175,11.19643497,438,32982,Colombia,NA
-72.44609833,11.11425781,438,32983,Colombia,NA
-72.51802063,11.05390644,438,32984,Colombia,NA
-72.57226563,10.97714806,438,32985,Colombia,NA
-72.69008636,10.83584023,438,32986,Colombia,NA
-72.73915863,10.72719669,438,32987,Colombia,NA
-72.86933136,10.49126053,438,32988,Colombia,NA
-72.94038391,10.19575214,438,32989,Colombia,NA
-72.96738434,10.02973557,438,32990,Colombia,NA
-73.00653839,9.789160728,438,32991,Colombia,NA
-73.06406403,9.668212891,438,32992,Colombia,NA
-73.14125824,9.554637909,438,32993,Colombia,NA
-73.22426605,9.443603516,438,32994,Colombia,NA
-73.2956543,9.322021484,438,32995,Colombia,NA
-73.35634613,9.226855278,438,32996,Colombia,NA
-73.36621094,9.194140434,438,32997,Colombia,NA
-73.3367157,9.167920113,438,32998,Colombia,NA
-73.19316101,9.194140434,438,32999,Colombia,NA
-73.13671875,9.222803116,438,33000,Colombia,NA
-73.05840302,9.259570122,438,33001,Colombia,NA
-73.00927734,9.239941597,438,33002,Colombia,NA
-72.9601593,9.135155678,438,33003,Colombia,NA
-72.90444183,9.122070313,438,33004,Colombia,NA
-72.85210419,9.135155678,438,33005,Colombia,NA
-72.79638672,9.108983994,438,33006,Colombia,NA
-72.72554016,8.848290443,438,33007,Colombia,NA
-72.66542816,8.627588272,438,33008,Colombia,NA
-72.52573395,8.489697456,438,33009,Colombia,NA
-72.41655731,8.381982803,438,33010,Colombia,NA
-72.39033508,8.287060738,438,33011,Colombia,NA
-72.36415863,8.152783394,438,33012,Colombia,NA
-72.35762024,8.087304115,438,33013,Colombia,NA
-72.39170074,8.04770565,438,33014,Colombia,NA
-72.44604492,7.966113567,438,33015,Colombia,NA
-72.45957184,7.809863567,438,33016,Colombia,NA
-72.46889496,7.757959366,438,33017,Colombia,NA
-72.47895813,7.613232136,438,33018,Colombia,NA
-72.47197723,7.524267197,438,33019,Colombia,NA
-72.44297028,7.454882622,438,33020,Colombia,NA
-72.39463043,7.415088177,438,33021,Colombia,NA
-72.29633331,7.394531727,438,33022,Colombia,NA
-72.2077179,7.370264053,438,33023,Colombia,NA
-72.15668488,7.249707222,438,33024,Colombia,NA
-72.08428192,7.096875191,438,33025,Colombia,NA
-72.00663757,7.032616615,438,33026,Colombia,NA
-71.89266968,6.990332127,438,33027,Colombia,NA
-71.8112793,7.005810261,438,33028,Colombia,NA
-71.62089539,7.032910347,438,33029,Colombia,NA
-71.45713043,7.026367188,438,33030,Colombia,NA
-71.21781921,6.985205173,438,33031,Colombia,NA
-71.12861633,6.986719131,438,33032,Colombia,NA
-71.01327515,6.99443388,438,33033,Colombia,NA
-70.81069183,7.077587605,438,33034,Colombia,NA
-70.7371521,7.090039253,438,33035,Colombia,NA
-70.65507507,7.082764149,438,33036,Colombia,NA
-70.53554535,7.040526867,438,33037,Colombia,NA
-70.47065735,7.007129192,438,33038,Colombia,NA
-70.38749695,6.972607613,438,33039,Colombia,NA
-70.26611328,6.947949409,438,33040,Colombia,NA
-70.18814087,6.952050686,438,33041,Colombia,NA
-70.12919617,6.953613758,438,33042,Colombia,NA
-70.09502411,6.937939644,438,33043,Colombia,NA
-69.90419769,6.70024395,438,33044,Colombia,NA
-69.73896027,6.494385242,438,33045,Colombia,NA
-69.59482574,6.321484566,438,33046,Colombia,NA
-69.43925476,6.134912014,438,33047,Colombia,NA
-69.42715454,6.123974323,438,33048,Colombia,NA
-69.35707855,6.147997856,438,33049,Colombia,NA
-69.31083679,6.137597561,438,33050,Colombia,NA
-69.26816559,6.09970665,438,33051,Colombia,NA
-69.19452667,6.115332127,438,33052,Colombia,NA
-69.0899353,6.184375286,438,33053,Colombia,NA
-68.93721008,6.198193073,438,33054,Colombia,NA
-68.73647308,6.156787395,438,33055,Colombia,NA
-68.47177887,6.156543255,438,33056,Colombia,NA
-68.14306641,6.197509766,438,33057,Colombia,NA
-67.93886566,6.241942883,438,33058,Colombia,NA
-67.85917664,6.28989315,438,33059,Colombia,NA
-67.72714233,6.284960747,438,33060,Colombia,NA
-67.56806946,6.24179697,438,33061,Colombia,NA
-67.48197937,6.180273533,438,33062,Colombia,NA
-67.47158051,6.119775295,438,33063,Colombia,NA
-67.43935394,6.025537014,438,33064,Colombia,NA
-67.47387695,5.929980278,438,33065,Colombia,NA
-67.57519531,5.833105564,438,33066,Colombia,NA
-67.63134766,5.709374905,438,33067,Colombia,NA
-67.64228821,5.558789253,438,33068,Colombia,NA
-67.69462585,5.447509766,438,33069,Colombia,NA
-67.78842163,5.375488281,438,33070,Colombia,NA
-67.8249054,5.270458698,438,33071,Colombia,NA
-67.80419922,5.132519245,438,33072,Colombia,NA
-67.81430817,4.930810452,438,33073,Colombia,NA
-67.85527039,4.665478706,438,33074,Colombia,NA
-67.85527039,4.506885052,438,33075,Colombia,NA
-67.81430817,4.455078125,438,33076,Colombia,NA
-67.79541016,4.380712509,438,33077,Colombia,NA
-67.79862976,4.283886909,438,33078,Colombia,NA
-67.78320313,4.198242188,438,33079,Colombia,NA
-67.73232269,4.086523533,438,33080,Colombia,NA
-67.66162109,3.864257574,438,33081,Colombia,NA
-67.60253906,3.768798828,438,33082,Colombia,NA
-67.55112457,3.733837843,438,33083,Colombia,NA
-67.49868011,3.691113234,438,33084,Colombia,NA
-67.34770966,3.463769197,438,33085,Colombia,NA
-67.31113434,3.415868998,438,33086,Colombia,NA
-67.32216644,3.373975039,438,33087,Colombia,NA
-67.33628082,3.342627048,438,33088,Colombia,NA
-67.35361481,3.322656155,438,33089,Colombia,NA
-67.51483917,3.187255859,438,33090,Colombia,NA
-67.8347702,2.892822027,438,33091,Colombia,NA
-67.86122894,2.855321884,438,33092,Colombia,NA
-67.85908508,2.79360342,438,33093,Colombia,NA
-67.76644897,2.833301067,438,33094,Colombia,NA
-67.66723633,2.800195456,438,33095,Colombia,NA
-67.61870575,2.79360342,438,33096,Colombia,NA
-67.59667969,2.769335747,438,33097,Colombia,NA
-67.56801605,2.689941168,438,33098,Colombia,NA
-67.53496552,2.676758051,438,33099,Colombia,NA
-67.48642731,2.643652439,438,33100,Colombia,NA
-67.39160156,2.559911728,438,33101,Colombia,NA
-67.31225586,2.471679926,438,33102,Colombia,NA
-67.25273132,2.429443598,438,33103,Colombia,NA
-67.21083832,2.390136957,438,33104,Colombia,NA
-67.19760895,2.33276391,438,33105,Colombia,NA
-67.21523285,2.275488138,438,33106,Colombia,NA
-67.16548157,2.142578125,438,33107,Colombia,NA
-67.13144684,2.101269484,438,33108,Colombia,NA
-67.11382294,2.050585985,438,33109,Colombia,NA
-67.13144684,1.999853611,438,33110,Colombia,NA
-67.08955383,1.940331936,438,33111,Colombia,NA
-67.04389191,1.82319355,438,33112,Colombia,NA
-66.98812866,1.6801759,438,33113,Colombia,NA
-66.98154449,1.600781083,438,33114,Colombia,NA
-66.95835114,1.564209104,438,33115,Colombia,NA
-66.93110657,1.458008051,438,33116,Colombia,NA
-66.88446808,1.358252048,438,33117,Colombia,NA
-66.89550781,1.289892435,438,33118,Colombia,NA
-66.87602997,1.223046541,438,33119,Colombia,NA
-67.06523132,1.178369045,438,33120,Colombia,NA
-67.08227539,1.185400367,438,33121,Colombia,NA
-67.09365082,1.210009575,438,33122,Colombia,NA
-67.08827972,1.400586247,438,33123,Colombia,NA
-67.09013367,1.615576029,438,33124,Colombia,NA
-67.11923981,1.703613162,438,33125,Colombia,NA
-67.20581055,1.844824433,438,33126,Colombia,NA
-67.32060242,2.032080173,438,33127,Colombia,NA
-67.35195923,2.085839748,438,33128,Colombia,NA
-67.4004364,2.116699219,438,33129,Colombia,NA
-67.45776367,2.121142626,438,33130,Colombia,NA
-67.49965668,2.107909918,438,33131,Colombia,NA
-67.55605316,2.072998047,438,33132,Colombia,NA
-67.60923004,2.035058498,438,33133,Colombia,NA
-67.71186829,1.922119141,438,33134,Colombia,NA
-67.81509399,1.790087938,438,33135,Colombia,NA
-67.87553406,1.76059556,438,33136,Colombia,NA
-67.93623352,1.748486161,438,33137,Colombia,NA
-67.98974609,1.752539277,438,33138,Colombia,NA
-68.03286743,1.788036823,438,33139,Colombia,NA
-68.07704926,1.860107422,438,33140,Colombia,NA
-68.13027954,1.955761671,438,33141,Colombia,NA
-68.19379425,1.987011909,438,33142,Colombia,NA
-68.2183609,1.957617402,438,33143,Colombia,NA
-68.23944855,1.901367307,438,33144,Colombia,NA
-68.25595856,1.845507979,438,33145,Colombia,NA
-68.21328735,1.774560332,438,33146,Colombia,NA
-68.17656708,1.719824433,438,33147,Colombia,NA
-68.23955536,1.721679688,438,33148,Colombia,NA
-68.44345093,1.721581697,438,33149,Colombia,NA
-68.6784668,1.721484423,438,33150,Colombia,NA
-68.91318512,1.721386909,438,33151,Colombia,NA
-69.12426758,1.721289039,438,33152,Colombia,NA
-69.31972504,1.721240163,438,33153,Colombia,NA
-69.39433289,1.725780964,438,33154,Colombia,NA
-69.47016907,1.757910132,438,33155,Colombia,NA
-69.54291534,1.773241997,438,33156,Colombia,NA
-69.58124542,1.770751834,438,33157,Colombia,NA
-69.6500473,1.739452958,438,33158,Colombia,NA
-69.73960114,1.73486352,438,33159,Colombia,NA
-69.79994965,1.705175757,438,33160,Colombia,NA
-69.84857941,1.708739996,438,33161,Colombia,NA
-69.84946442,1.543896675,438,33162,Colombia,NA
-69.8507843,1.308789134,438,33163,Colombia,NA
-69.85214996,1.059521556,438,33164,Colombia,NA
-69.79814911,1.078417659,438,33165,Colombia,NA
-69.75131989,1.07661128,438,33166,Colombia,NA
-69.71698761,1.059082031,438,33167,Colombia,NA
-69.62089539,1.073242188,438,33168,Colombia,NA
-69.56758118,1.065771461,438,33169,Colombia,NA
-69.51714325,1.059472919,438,33170,Colombia,NA
-69.47031403,1.058593988,438,33171,Colombia,NA
-69.44150543,1.038818359,438,33172,Colombia,NA
-69.40277863,1.042382717,438,33173,Colombia,NA
-69.3613739,1.0640136,438,33174,Colombia,NA
-69.31181335,1.050488353,438,33175,Colombia,NA
-69.25868988,1.015380979,438,33176,Colombia,NA
-69.22446442,0.963134587,438,33177,Colombia,NA
-69.19384766,0.89829123,438,33178,Colombia,NA
-69.1632309,0.864062726,438,33179,Colombia,NA
-69.16503906,0.801953018,438,33180,Colombia,NA
-69.16596222,0.753320336,438,33181,Colombia,NA
-69.17675781,0.712841988,438,33182,Colombia,NA
-69.1632309,0.686669886,438,33183,Colombia,NA
-69.15332031,0.658789158,438,33184,Colombia,NA
-69.15605164,0.64252919,438,33185,Colombia,NA
-69.17407227,0.635351777,438,33186,Colombia,NA
-69.21279144,0.629931569,438,33187,Colombia,NA
-69.25419617,0.625439584,438,33188,Colombia,NA
-69.28300476,0.627246082,438,33189,Colombia,NA
-69.3055191,0.652441382,438,33190,Colombia,NA
-69.32714844,0.655175567,438,33191,Colombia,NA
-69.35864258,0.651562452,438,33192,Colombia,NA
-69.39199066,0.666894794,438,33193,Colombia,NA
-69.42079926,0.698388577,438,33194,Colombia,NA
-69.47212219,0.729931593,438,33195,Colombia,NA
-69.52705383,0.716406405,438,33196,Colombia,NA
-69.56484222,0.700195074,438,33197,Colombia,NA
-69.60361481,0.680371344,438,33198,Colombia,NA
-69.63872528,0.659668088,438,33199,Colombia,NA
-69.67382813,0.6650877,438,33200,Colombia,NA
-69.71889496,0.649804592,438,33201,Colombia,NA
-69.75673676,0.626367211,438,33202,Colombia,NA
-69.80712891,0.607470453,438,33203,Colombia,NA
-69.86206055,0.598486543,438,33204,Colombia,NA
-69.92510223,0.589404583,438,33205,Colombia,NA
-69.98545074,0.585839629,438,33206,Colombia,NA
-70.05390167,0.57861346,438,33207,Colombia,NA
-70.05791473,0.447363138,438,33208,Colombia,NA
-70.0657196,0.189355686,438,33209,Colombia,NA
-70.07094574,0.018554665,438,33210,Colombia,NA
-70.07051086,-0.138867199,438,33211,Colombia,NA
-70.04404449,-0.196191639,438,33212,Colombia,NA
-69.92276001,-0.317480505,438,33213,Colombia,NA
-69.82792664,-0.381347537,438,33214,Colombia,NA
-69.74745941,-0.452539265,438,33215,Colombia,NA
-69.66748047,-0.482421875,438,33216,Colombia,NA
-69.6339798,-0.509277523,438,33217,Colombia,NA
-69.61191559,-0.553320229,438,33218,Colombia,NA
-69.60087585,-0.599609494,438,33219,Colombia,NA
-69.59204102,-0.6393556,438,33220,Colombia,NA
-69.60087585,-0.681250274,438,33221,Colombia,NA
-69.62070465,-0.72089833,438,33222,Colombia,NA
-69.61191559,-0.762793005,438,33223,Colombia,NA
-69.58325195,-0.795898497,438,33224,Colombia,NA
-69.57441711,-0.837793171,438,33225,Colombia,NA
-69.55458832,-0.877441347,438,33226,Colombia,NA
-69.54354858,-0.917187393,438,33227,Colombia,NA
-69.51928711,-0.94580096,438,33228,Colombia,NA
-69.48842621,-0.96572268,438,33229,Colombia,NA
-69.44873047,-0.998730779,438,33230,Colombia,NA
-69.44433594,-1.029589653,438,33231,Colombia,NA
-69.44873047,-1.064941168,438,33232,Colombia,NA
-69.4491272,-1.091601491,438,33233,Colombia,NA
-69.41143036,-1.152246237,438,33234,Colombia,NA
-69.40023804,-1.194921851,438,33235,Colombia,NA
-69.41786957,-1.245702982,438,33236,Colombia,NA
-69.43491364,-1.421679616,438,33237,Colombia,NA
-69.47860718,-1.621972442,438,33238,Colombia,NA
-69.50644684,-1.774902344,438,33239,Colombia,NA
-69.55185699,-2.024218559,438,33240,Colombia,NA
-69.60469055,-2.31425786,438,33241,Colombia,NA
-69.66904449,-2.667675972,438,33242,Colombia,NA
-69.73262024,-3.016699076,438,33243,Colombia,NA
-69.79413605,-3.354589939,438,33244,Colombia,NA
-69.84975433,-3.659862995,438,33245,Colombia,NA
-69.91103363,-3.99658227,438,33246,Colombia,NA
-69.94819641,-4.200586319,438,33247,Colombia,NA
-69.96591949,-4.235937595,438,33248,Colombia,NA
-70.0171814,-4.162011623,438,33249,Colombia,NA
-70.09477234,-4.092187881,438,33250,Colombia,NA
-70.16753387,-4.050195217,438,33251,Colombia,NA
-70.19838715,-3.995117188,438,33252,Colombia,NA
-70.24028778,-3.882714987,438,33253,Colombia,NA
-70.29843903,-3.844238281,438,33254,Colombia,NA
-70.33950043,-3.814355373,438,33255,Colombia,NA
-70.37919617,-3.818749905,438,33256,Colombia,NA
-70.4210968,-3.849609375,438,33257,Colombia,NA
-70.48583984,-3.86933589,438,33258,Colombia,NA
-70.52968597,-3.866406202,438,33259,Colombia,NA
-70.70619965,-3.78896451,438,33260,Colombia,NA
-70.73510742,-3.781543255,438,33261,Colombia,NA
-70.62167358,-3.604589701,438,33262,Colombia,NA
-70.41899109,-3.288280964,438,33263,Colombia,NA
-70.29013824,-3.087304592,438,33264,Colombia,NA
-70.14706421,-2.864062548,438,33265,Colombia,NA
-70.07402802,-2.750195026,438,33266,Colombia,NA
-70.06445313,-2.730761528,438,33267,Colombia,NA
-70.06474304,-2.701659679,438,33268,Colombia,NA
-70.09584808,-2.658203363,438,33269,Colombia,NA
-70.16474152,-2.639843941,438,33270,Colombia,NA
-70.24443054,-2.606543303,438,33271,Colombia,NA
-70.29462433,-2.55253911,438,33272,Colombia,NA
-70.36415863,-2.529296875,438,33273,Colombia,NA
-70.41821289,-2.490722656,438,33274,Colombia,NA
-70.51679993,-2.453125238,438,33275,Colombia,NA
-70.57588196,-2.418261766,438,33276,Colombia,NA
-70.64800262,-2.40576148,438,33277,Colombia,NA
-70.70537567,-2.341991901,438,33278,Colombia,NA
-70.91455078,-2.218554497,438,33279,Colombia,NA
-70.96855164,-2.206835747,438,33280,Colombia,NA
-71.02729797,-2.225781202,438,33281,Colombia,NA
-71.11338043,-2.245410204,438,33282,Colombia,NA
-71.19638824,-2.313086271,438,33283,Colombia,NA
-71.30010223,-2.334863186,438,33284,Colombia,NA
-71.39697266,-2.334082365,438,33285,Colombia,NA
-71.44746399,-2.293750048,438,33286,Colombia,NA
-71.49609375,-2.279199123,438,33287,Colombia,NA
-71.55947876,-2.224218607,438,33288,Colombia,NA
-71.6714859,-2.182128668,438,33289,Colombia,NA
-71.75254059,-2.152734041,438,33290,Colombia,NA
-71.80273438,-2.166308641,438,33291,Colombia,NA
-71.86728668,-2.227734327,438,33292,Colombia,NA
-71.93247223,-2.28867197,438,33293,Colombia,NA
-71.98427582,-2.326562643,438,33294,Colombia,NA
-72.05381012,-2.324609518,438,33295,Colombia,NA
-72.13681793,-2.380664349,438,33296,Colombia,NA
-72.21846008,-2.400488138,438,33297,Colombia,NA
-72.30073547,-2.409277201,438,33298,Colombia,NA
-72.39560699,-2.428906202,438,33299,Colombia,NA
-72.50067902,-2.39501977,438,33300,Colombia,NA
-72.58672333,-2.365136623,438,33301,Colombia,NA
-72.62534332,-2.351660013,438,33302,Colombia,NA
-72.66015625,-2.361035347,438,33303,Colombia,NA
-72.7141571,-2.392187595,438,33304,Colombia,NA
-72.81123352,-2.405468941,438,33305,Colombia,NA
-72.88715363,-2.40849638,438,33306,Colombia,NA
-72.94111633,-2.39404273,438,33307,Colombia,NA
-72.98964691,-2.339745998,438,33308,Colombia,NA
-73.06816101,-2.312011957,438,33309,Colombia,NA
-73.15449524,-2.278222799,438,33310,Colombia,NA
-73.1726532,-2.208398342,438,33311,Colombia,NA
-73.16020203,-2.15634799,438,33312,Colombia,NA
-73.12651062,-2.081054926,438,33313,Colombia,NA
-73.14521027,-2.003320456,438,33314,Colombia,NA
-73.18149567,-1.880371332,438,33315,Colombia,NA
-73.19697571,-1.830273628,438,33316,Colombia,NA
-73.22396851,-1.787695408,438,33317,Colombia,NA
-73.2664566,-1.772265553,438,33318,Colombia,NA
-73.34951019,-1.783886909,438,33319,Colombia,NA
-73.44028473,-1.73740232,438,33320,Colombia,NA
-73.49629211,-1.693066239,438,33321,Colombia,NA
-73.52524567,-1.638867259,438,33322,Colombia,NA
-73.49433899,-1.536621332,438,33323,Colombia,NA
-73.52138519,-1.449707031,438,33324,Colombia,NA
-73.57548523,-1.401367068,438,33325,Colombia,NA
-73.61025238,-1.316406012,438,33326,Colombia,NA
-73.66430664,-1.248827934,438,33327,Colombia,NA
-73.73574066,-1.214160085,438,33328,Colombia,NA
-73.80717468,-1.217968464,438,33329,Colombia,NA
-73.86318207,-1.196679711,438,33330,Colombia,NA
-73.92695618,-1.125195146,438,33331,Colombia,NA
-73.98681641,-1.09814465,438,33332,Colombia,NA
-74.05438995,-1.028613329,438,33333,Colombia,NA
-74.18075562,-0.997753799,438,33334,Colombia,NA
-74.2463913,-0.970605433,438,33335,Colombia,NA
-74.28388977,-0.927831769,438,33336,Colombia,NA
-74.33442688,-0.850878954,438,33337,Colombia,NA
-74.32861328,-0.808398187,438,33338,Colombia,NA
-74.35312653,-0.766601503,438,33339,Colombia,NA
-74.37490082,-0.691406488,438,33340,Colombia,NA
-74.41786957,-0.580664098,438,33341,Colombia,NA
-74.46518707,-0.517675936,438,33342,Colombia,NA
-74.51387024,-0.470117003,438,33343,Colombia,NA
-74.5550766,-0.429882795,438,33344,Colombia,NA
-74.61636353,-0.370019585,438,33345,Colombia,NA
-74.69165039,-0.335253656,438,33346,Colombia,NA
-74.75537109,-0.298633039,438,33347,Colombia,NA
-74.7804718,-0.244531527,438,33348,Colombia,NA
-74.80175781,-0.200097486,438,33349,Colombia,NA
-74.83750153,-0.203320384,438,33350,Colombia,NA
-74.88881683,-0.199413955,438,33351,Colombia,NA
-74.9453125,-0.188183397,438,33352,Colombia,NA
-75.00497437,-0.155859426,438,33353,Colombia,NA
-75.0546875,-0.116699465,438,33354,Colombia,NA
-75.13838196,-0.050488468,438,33355,Colombia,NA
-75.18408203,-0.041747998,438,33356,Colombia,NA
-75.22460938,-0.041747998,438,33357,Colombia,NA
-75.2844696,-0.106543221,438,33358,Colombia,NA
-75.46396637,-0.038427703,438,33359,Colombia,NA
-75.61733246,0.062890716,438,33360,Colombia,NA
-75.7766571,0.089257658,438,33361,Colombia,NA
-75.87979126,0.150976673,438,33362,Colombia,NA
-75.97485352,0.247753829,438,33363,Colombia,NA
